# CDS alignment filter
# PYTHON VERSION: 3.10.0
# Script call:    aln_filter.py -i /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/01-Guidance/ -o /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter/ --overwrite
# Runtime:        01/06/2022 12:43:00
# ----------------
# IO OPTIONS
# Input CDS directory:    /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/01-Guidance
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Min sequences required after filters:4
# Output directory:       /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter-spec4-seq20-site50
# --overwrite set:        Overwriting previous files in output directory.
# Log file:               /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter-spec4-seq20-site50/aln-stats-spec4-seq20-site50.log
# ----------------
# 01.06.2022 | 12:43:00 Beginning filter.
align	pre guidance codon length	guidance codons rm	pre num seqs	pre num species	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre informative codon sites	pre informative nt sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post num species	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post informative codon sites	post informative nt sites	post stop codons	post percent sites with gap	post gappy sites
ORTHOMCL6868	407.66666666666663	132.66666666666666	11	11	275	113.36363636363636	11	0	10	0	95	184	0	212	183	165	9	8	110	91.81818181818181	11	0	2	0	89	171	0	48	22
ORTHOMCL7422	754.6666666666666	173.66666666666666	10	10	581	373.7	10	0	8	0	268	781	0	384	286	144	7	6	437	352.4	10	0	3	0	261	766	0	244	147
ORTHOMCL14763	482.66666666666663	131.66666666666666	4	4	351	289.5	4	0	1	9	15	87	0	64	64	54	3	3	297	274.0	4	0	1	9	15	87	0	12	12
ORTHOMCL15974	265.6666666666667	47.666666666666664	4	4	218	188.5	4	0	0	13	16	60	0	37	37	27	4	4	191	181.5	4	0	0	13	16	60	0	10	10
ORTHOMCL12013	103.66666666666667	28.666666666666668	5	5	75	55.0	5	0	4	5	14	29	0	30	30	25	5	5	50	46.6	5	0	0	5	13	27	0	7	7
ORTHOMCL4668	363.6666666666667	51.666666666666664	14	14	312	269.64285714285717	14	0	2	1	280	524	0	237	9	8	12	12	304	268.0	14	0	2	1	279	521	0	230	2
ORTHOMCL2972	435.6666666666667	121.66666666666667	16	16	314	237.0	16	0	7	2	244	410	0	162	68	76	14	12	238	219.5	16	0	2	2	230	382	0	92	5
ORTHOMCL1163	714.6666666666667	369.6666666666667	20	20	345	172.9	20	0	20	0	177	309	0	251	223	168	12	10	177	152.95	20	0	8	0	164	288	0	88	62
ORTHOMCL11759	1396.6666666666667	69.66666666666667	5	5	1327	387.0	5	0	4	12	46	83	0	1206	1206	1151	3	3	176	152.0	5	0	2	12	45	81	0	57	57
ORTHOMCL9218	232.66666666666669	113.66666666666667	7	7	119	62.285714285714285	7	0	7	1	31	52	0	64	64	65	6	6	54	51.0	7	0	1	1	29	48	0	1	1
ORTHOMCL11631	158.66666666666666	36.666666666666664	5	5	122	113.6	5	0	0	6	20	80	0	12	12	10	5	5	112	108.4	5	0	0	5	19	78	0	6	6
ORTHOMCL376	1992.6666666666667	1537.6666666666667	26	26	455	52.57692307692308	22	1	26	0	49	95	0	455	455	410	17	12	45	29.846153846153847	20	1	9	0	43	81	0	45	45
ORTHOMCL16649	1210.6666666666665	645.6666666666666	4	4	565	398.75	4	0	1	22	17	43	0	153	153	87	3	3	478	368.75	4	0	1	22	17	43	0	76	76
ORTHOMCL4389	689.6666666666667	393.6666666666667	14	14	296	145.28571428571428	14	0	14	0	148	309	0	222	203	151	11	11	145	125.5	14	0	3	0	137	289	0	76	59
ORTHOMCL16155	630.6666666666666	170.66666666666666	4	4	460	382.5	4	0	1	29	24	51	0	20	20	13	3	3	447	376.75	4	0	1	28	23	49	0	10	10
ORTHOMCL15774	271.6666666666667	43.666666666666664	4	4	228	169.5	4	0	3	27	28	55	0	82	82	73	4	4	155	149.5	4	0	0	27	28	55	0	11	11
ORTHOMCL3715	922.6666666666667	510.6666666666667	15	15	412	201.53333333333333	15	0	14	0	223	544	0	412	278	173	11	11	239	182.86666666666667	15	0	4	0	216	526	0	239	109
ORTHOMCL11964	409.6666666666667	114.66666666666667	5	5	295	266.2	5	0	0	11	93	237	0	42	42	34	5	5	261	257.2	5	0	0	11	93	237	0	9	9
ORTHOMCL15751	693.6666666666666	45.666666666666664	4	4	648	492.0	4	0	3	23	36	102	0	199	199	129	4	4	519	456.5	4	0	0	23	36	102	0	73	73
ORTHOMCL5117	659.6666666666667	465.6666666666667	14	14	194	99.5	14	0	14	0	105	270	0	194	194	70	10	10	124	88.0	12	1	4	0	97	256	0	124	124
ORTHOMCL13682	231.66666666666666	51.666666666666664	4	4	180	101.0	4	0	2	2	7	12	0	139	139	34	2	2	146	92.25	4	0	2	2	7	12	0	105	105
ORTHOMCL9908	291.6666666666667	17.666666666666668	7	7	274	212.57142857142858	7	0	5	8	112	166	0	80	80	59	6	6	215	199.28571428571428	7	0	1	8	110	159	0	27	27
ORTHOMCL2356	329.6666666666667	41.666666666666664	17	17	288	228.1764705882353	17	0	4	0	240	488	0	145	43	41	14	12	247	224.94117647058823	17	0	3	0	239	486	0	104	3
ORTHOMCL15372	892.6666666666667	290.6666666666667	4	4	602	392.0	4	0	2	4	8	46	0	294	294	80	2	2	522	367.25	4	0	2	4	8	45	0	219	219
ORTHOMCL12456	1131.6666666666667	351.6666666666667	5	5	780	222.4	5	0	4	3	15	44	0	721	721	681	3	3	99	80.8	5	0	2	3	15	43	0	42	42
ORTHOMCL14402	168.66666666666666	57.666666666666664	4	4	111	76.5	4	0	3	4	8	19	0	46	46	46	4	4	65	64.25	4	0	0	4	8	19	0	1	1
ORTHOMCL5978	1251.6666666666665	633.6666666666666	12	12	618	403.75	12	0	6	0	399	904	0	574	463	129	9	9	489	374.75	12	0	3	0	376	862	0	446	340
ORTHOMCL2073	1555.6666666666667	1276.6666666666667	15	15	279	30.133333333333333	8	1	15	0	14	49	0	279	279	278	1	1	1	0.06666666666666667	1	1	14	0	0	0	0	1	1
ORTHOMCL11565	214.66666666666669	82.66666666666667	5	5	132	74.0	5	0	4	2	17	28	0	72	72	72	5	5	60	58.8	5	0	0	2	16	26	0	1	1
ORTHOMCL3237	1386.6666666666665	675.6666666666666	16	16	711	296.625	16	0	16	0	296	657	0	631	415	411	13	11	300	260.625	16	0	3	0	284	630	0	222	15
ORTHOMCL10877	492.66666666666663	178.66666666666666	6	6	314	156.83333333333334	6	0	4	0	12	71	0	232	232	154	3	2	160	107.66666666666667	6	0	3	0	12	68	0	82	82
ORTHOMCL15884	678.6666666666667	425.6666666666667	4	4	253	148.5	4	0	4	9	10	41	0	145	145	116	2	2	137	119.0	4	0	2	9	10	41	0	29	29
ORTHOMCL6223	316.66666666666663	147.66666666666666	12	12	169	66.08333333333333	12	0	11	0	53	101	0	119	112	113	11	9	56	52.916666666666664	12	0	1	0	52	98	0	7	1
ORTHOMCL8112	740.6666666666667	261.6666666666667	9	9	479	309.22222222222223	9	0	5	1	181	575	0	322	322	159	6	5	320	258.8888888888889	9	0	3	1	171	521	0	166	166
ORTHOMCL2496	1774.6666666666665	552.6666666666666	17	17	1222	853.9411764705883	17	0	7	0	1016	2027	0	1222	672	159	12	12	1063	820.9411764705883	17	0	5	0	984	1956	0	1063	516
ORTHOMCL1970	377.66666666666663	158.66666666666666	18	18	219	167.72222222222223	18	0	6	0	178	367	0	166	60	30	13	12	189	162.88888888888889	18	0	5	0	174	357	0	138	32
ORTHOMCL9794	98.66666666666667	14.666666666666666	7	7	84	56.285714285714285	7	0	6	2	27	81	0	32	32	33	7	7	51	50.142857142857146	7	0	0	2	27	81	0	1	1
ORTHOMCL7260	757.6666666666667	358.6666666666667	10	10	399	213.0	10	0	10	0	173	292	0	278	277	186	6	6	213	172.3	10	0	4	0	165	280	0	95	94
ORTHOMCL2251	2118.666666666667	1470.6666666666667	16	16	648	282.125	13	1	16	0	325	756	0	648	600	299	10	10	349	248.625	13	1	6	0	309	715	0	349	302
ORTHOMCL11570	751.6666666666667	416.6666666666667	5	5	335	134.8	5	0	4	0	10	50	0	270	270	271	4	4	64	57.4	5	0	1	0	10	49	0	1	1
ORTHOMCL4872	275.66666666666663	130.66666666666666	14	14	145	75.42857142857143	14	0	13	3	65	103	0	73	73	76	13	12	69	66.35714285714286	14	0	1	2	63	97	0	1	1
ORTHOMCL733	179.66666666666666	14.666666666666666	23	23	165	142.56521739130434	23	0	2	1	141	238	0	36	19	24	22	16	141	135.30434782608697	23	0	1	1	134	221	0	16	1
ORTHOMCL4127	462.66666666666663	244.66666666666666	15	15	218	143.2	15	0	15	0	135	332	0	83	79	85	15	15	133	129.46666666666667	15	0	0	0	128	317	0	6	2
ORTHOMCL2209	849.6666666666667	417.6666666666667	17	17	432	268.2352941176471	17	0	9	0	317	706	0	432	340	96	11	11	336	253.76470588235293	17	0	6	0	306	684	0	336	248
ORTHOMCL3062	819.6666666666666	526.6666666666666	15	15	293	148.33333333333334	13	1	13	0	183	425	0	293	235	85	7	7	208	135.66666666666666	13	1	8	0	173	406	0	208	151
ORTHOMCL8659	427.66666666666663	138.66666666666666	8	8	289	247.375	8	0	1	4	198	380	0	45	45	44	7	7	245	235.125	8	0	1	4	193	369	0	7	7
ORTHOMCL388	1319.6666666666667	94.66666666666667	27	27	1225	541.0370370370371	27	0	26	0	521	1045	0	704	704	701	26	15	524	513.1481481481482	27	0	1	0	519	1041	0	5	5
ORTHOMCL6198	449.66666666666663	179.66666666666666	12	12	270	149.91666666666666	12	0	11	0	140	333	0	229	205	78	6	6	192	135.25	12	0	6	0	137	314	0	151	127
ORTHOMCL5827	816.6666666666666	201.66666666666666	13	13	615	498.2307692307692	13	0	4	0	501	1001	0	251	154	88	11	10	527	481.9230769230769	13	0	2	0	492	979	0	164	73
ORTHOMCL11198	3530.6666666666665	2614.6666666666665	6	6	916	314.3333333333333	6	0	5	0	53	117	0	872	872	616	3	3	300	192.83333333333334	6	0	3	0	52	112	0	258	258
ORTHOMCL4252	251.66666666666666	48.666666666666664	15	15	203	163.06666666666666	15	0	2	1	162	279	0	99	35	43	13	13	160	151.26666666666668	15	0	2	1	152	256	0	59	1
ORTHOMCL539	3984.6666666666665	2573.6666666666665	24	24	1411	603.3333333333334	24	0	24	0	918	1860	0	1411	1411	535	14	12	876	533.4166666666666	24	0	10	0	830	1687	0	876	876
ORTHOMCL10824	1092.6666666666665	769.6666666666666	6	6	323	94.0	6	0	6	0	1	17	0	323	323	273	3	3	50	32.833333333333336	6	0	3	0	1	16	0	50	50
ORTHOMCL13937	422.66666666666663	155.66666666666666	4	4	267	83.75	4	0	3	0	0	0	0	245	245	222	2	2	45	27.5	4	0	2	0	0	0	0	24	24
ORTHOMCL4463	208.66666666666666	46.666666666666664	14	14	162	129.42857142857142	14	0	2	0	131	230	0	29	29	30	13	13	132	126.42857142857143	14	0	1	0	130	227	0	0	0
ORTHOMCL5586	656.6666666666667	304.6666666666667	13	13	352	185.30769230769232	13	0	11	0	199	527	0	352	307	161	9	9	191	140.15384615384616	11	1	4	0	158	421	0	191	149
ORTHOMCL3145	679.6666666666667	274.6666666666667	16	16	405	101.5	14	1	15	0	90	196	0	378	339	314	11	10	91	71.625	14	1	5	0	79	172	0	68	35
ORTHOMCL10854	492.66666666666663	249.66666666666666	6	6	243	174.5	6	0	3	9	69	101	0	106	106	50	4	4	193	160.0	6	0	2	9	67	96	0	59	59
ORTHOMCL12791	441.6666666666667	83.66666666666667	5	5	358	324.2	5	0	1	17	106	226	0	17	17	13	4	4	345	317.8	5	0	1	17	105	223	0	8	8
ORTHOMCL1001	2869.666666666667	1513.6666666666667	21	21	1356	650.3333333333334	18	1	21	0	865	1783	0	1356	1356	509	12	11	847	584.8571428571429	18	1	9	0	803	1644	0	847	847
ORTHOMCL2942	1322.6666666666665	825.6666666666666	15	15	497	252.06666666666666	15	0	15	1	252	509	0	373	261	250	12	12	247	217.06666666666666	15	0	3	1	230	471	0	126	26
ORTHOMCL4131	304.66666666666663	137.66666666666666	15	15	167	103.73333333333333	15	0	15	0	105	220	0	88	63	66	13	12	101	90.2	15	0	2	0	94	199	0	26	6
ORTHOMCL16791	1237.6666666666667	44.666666666666664	4	4	1193	1153.75	4	0	0	270	172	340	0	48	48	49	4	4	1144	1137.25	4	0	0	270	171	337	0	5	5
ORTHOMCL2415	1345.6666666666667	307.6666666666667	17	17	1038	793.4705882352941	17	0	5	0	820	1915	0	455	273	214	14	12	824	763.7647058823529	17	0	3	0	800	1866	0	247	68
ORTHOMCL3553	266.6666666666667	81.66666666666667	15	15	185	117.06666666666666	15	0	12	0	118	299	0	185	65	54	10	10	131	107.8	15	0	5	0	115	291	0	131	13
ORTHOMCL13770	506.6666666666667	5.666666666666667	4	4	501	493.5	4	0	0	34	54	189	0	9	9	9	4	4	492	489.25	4	0	0	34	53	188	0	3	3
ORTHOMCL2766	360.6666666666667	108.66666666666667	16	16	252	218.9375	16	0	2	0	232	453	0	98	14	17	14	12	235	212.6875	16	0	2	0	226	440	0	85	3
ORTHOMCL12110	555.6666666666667	288.6666666666667	5	5	267	164.4	5	0	4	2	26	81	0	136	136	94	4	4	173	140.0	5	0	1	2	26	77	0	48	48
ORTHOMCL5694	1103.6666666666667	456.6666666666667	13	13	647	367.46153846153845	13	0	12	0	377	779	0	647	417	221	10	9	426	334.38461538461536	13	0	3	0	361	742	0	426	205
ORTHOMCL12134	313.6666666666667	80.66666666666667	5	5	233	156.4	5	0	5	13	35	58	0	109	109	73	3	3	160	137.6	5	0	2	13	35	58	0	39	39
ORTHOMCL9641	312.6666666666667	66.66666666666667	7	7	246	217.14285714285714	7	0	0	15	119	212	0	42	42	32	7	7	214	210.57142857142858	7	0	0	15	119	211	0	11	11
ORTHOMCL16353	375.66666666666663	203.66666666666666	4	4	172	103.5	4	0	3	0	0	0	0	60	60	54	3	3	118	85.25	4	0	1	0	0	0	0	13	13
ORTHOMCL16728	330.6666666666667	57.666666666666664	4	4	273	222.0	4	0	1	23	19	31	0	11	11	11	3	3	262	218.0	4	0	1	23	19	31	0	2	2
ORTHOMCL7757	991.6666666666666	206.66666666666666	9	9	785	322.0	9	0	8	1	200	508	0	599	599	495	7	6	290	262.8888888888889	9	0	2	1	196	502	0	105	105
ORTHOMCL8681	438.66666666666663	234.66666666666666	8	8	204	81.25	8	0	7	0	35	109	0	204	204	118	6	6	86	62.625	8	0	2	0	33	103	0	86	86
ORTHOMCL548	638.6666666666666	187.66666666666666	24	24	451	357.6666666666667	24	0	5	0	398	861	0	435	75	57	19	13	394	344.2083333333333	24	0	5	0	384	827	0	378	26
ORTHOMCL15485	425.6666666666667	23.666666666666668	4	4	402	293.75	4	0	2	10	20	72	0	171	171	21	2	2	381	286.5	4	0	2	10	20	72	0	153	153
ORTHOMCL8429	338.66666666666663	179.66666666666666	8	8	159	101.125	8	0	7	0	84	123	0	52	52	52	6	6	107	93.125	8	0	2	0	84	123	0	2	2
ORTHOMCL14686	449.6666666666667	122.66666666666667	4	4	327	198.25	4	0	4	5	10	40	0	140	140	123	3	3	204	162.0	4	0	1	4	10	40	0	26	26
ORTHOMCL12681	713.6666666666667	425.6666666666667	5	5	288	140.2	5	0	5	2	12	54	0	225	225	208	4	4	80	71.2	5	0	1	2	12	54	0	18	18
ORTHOMCL1390	597.6666666666666	83.66666666666667	19	19	514	415.10526315789474	19	0	4	1	432	826	0	287	80	74	15	12	440	406.42105263157896	19	0	4	1	428	818	0	213	10
ORTHOMCL2120	947.6666666666666	651.6666666666666	17	17	296	69.05882352941177	17	0	17	0	77	135	0	296	283	215	9	9	81	53.05882352941177	17	0	8	0	74	127	0	81	68
ORTHOMCL15831	211.66666666666666	24.666666666666668	4	4	187	129.5	4	0	3	9	12	19	0	74	74	55	3	3	132	114.5	4	0	1	9	12	19	0	19	19
ORTHOMCL5469	404.6666666666667	71.66666666666667	11	11	333	131.0909090909091	9	1	10	2	102	167	0	222	222	223	11	10	110	109.0	9	1	0	2	100	165	0	1	1
ORTHOMCL10794	327.66666666666663	168.66666666666666	6	6	159	106.83333333333333	6	0	6	2	55	82	0	66	66	65	6	6	94	92.33333333333333	6	0	0	2	55	81	0	2	2
ORTHOMCL5709	1052.6666666666667	368.6666666666667	13	13	684	497.0769230769231	13	0	3	0	512	1158	0	454	199	144	10	10	540	464.0769230769231	13	0	3	0	484	1096	0	316	78
ORTHOMCL1202	442.66666666666663	142.66666666666666	20	20	300	247.6	18	1	3	0	248	476	0	159	48	39	18	11	261	239.05	18	1	2	0	241	460	0	124	15
ORTHOMCL397	643.6666666666667	262.6666666666667	27	27	381	226.33333333333334	27	0	27	0	236	414	0	371	138	147	24	14	234	211.44444444444446	27	0	3	0	226	398	0	225	1
ORTHOMCL9894	1682.6666666666667	1346.6666666666667	7	7	336	83.14285714285714	5	1	7	0	0	0	0	336	336	335	1	1	1	0.14285714285714285	1	1	6	0	0	0	0	1	1
ORTHOMCL699	182.66666666666666	38.666666666666664	22	22	144	79.36363636363636	22	0	21	0	78	137	0	94	63	62	19	13	82	74.86363636363636	22	0	3	0	77	134	0	32	3
ORTHOMCL2217	378.6666666666667	27.666666666666668	17	17	351	254.0	17	0	15	0	254	539	0	136	92	90	15	12	261	245.58823529411765	17	0	2	0	251	532	0	47	4
ORTHOMCL1808	537.6666666666666	218.66666666666666	18	18	319	228.0	18	0	8	0	268	442	0	319	151	45	10	10	274	219.94444444444446	18	0	8	0	261	431	0	274	112
ORTHOMCL12380	284.66666666666663	149.66666666666666	5	5	135	51.4	5	0	4	2	7	22	0	105	105	107	5	5	28	27.0	5	0	0	2	6	19	0	1	1
ORTHOMCL12790	710.6666666666667	349.6666666666667	5	5	361	215.0	5	0	4	13	43	106	0	176	176	181	4	4	180	169.0	5	0	1	13	42	104	0	2	2
ORTHOMCL14681	786.6666666666666	157.66666666666666	4	4	629	234.75	4	0	3	0	0	0	0	514	514	435	2	2	194	125.5	4	0	2	0	0	0	0	79	79
ORTHOMCL10229	999.6666666666666	711.6666666666666	6	6	288	150.0	6	0	6	0	29	123	0	207	207	123	4	4	165	122.83333333333333	6	0	2	0	29	123	0	85	85
ORTHOMCL12128	341.66666666666663	188.66666666666666	5	5	153	79.0	5	0	5	0	23	38	0	104	104	106	5	5	47	45.2	5	0	0	0	22	35	0	2	2
ORTHOMCL4265	995.6666666666667	425.6666666666667	15	15	570	201.46666666666667	15	0	14	0	217	404	0	570	443	341	9	8	229	174.73333333333332	15	0	6	0	211	392	0	229	102
ORTHOMCL12024	1260.6666666666667	481.6666666666667	5	5	779	215.4	5	0	4	0	0	0	0	779	779	778	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL11439	637.6666666666666	512.6666666666666	6	6	125	32.666666666666664	3	1	5	0	0	0	0	125	125	124	1	1	1	0.16666666666666666	1	1	5	0	0	0	0	1	1
ORTHOMCL16962	209.66666666666666	60.666666666666664	4	4	149	124.5	4	0	1	5	4	31	0	31	31	29	4	4	120	115.5	4	0	0	5	4	31	0	4	4
ORTHOMCL826	857.6666666666667	297.6666666666667	21	21	560	245.61904761904762	21	0	20	0	235	537	0	376	341	324	20	15	236	219.1904761904762	21	0	1	0	223	507	0	57	25
ORTHOMCL13110	305.6666666666667	16.666666666666668	5	5	289	235.2	5	0	4	19	75	117	0	67	67	67	5	5	222	221.0	5	0	0	19	75	116	0	1	1
ORTHOMCL957	774.6666666666666	153.66666666666666	21	21	621	525.9047619047619	19	1	5	1	562	840	0	400	43	46	16	13	575	516.4285714285714	19	1	5	1	553	824	0	355	4
ORTHOMCL1881	6679.666666666667	4719.666666666667	17	17	1960	358.2352941176471	14	1	17	0	355	762	0	1960	1960	1571	8	8	389	228.52941176470588	13	1	9	0	318	673	0	389	389
ORTHOMCL16610	844.6666666666666	521.6666666666666	4	4	323	81.0	4	0	3	0	0	0	0	323	323	322	1	1	1	0.25	1	1	3	0	0	0	0	1	1
ORTHOMCL7195	354.66666666666663	138.66666666666666	10	10	216	188.4	10	0	1	1	150	406	0	30	28	27	9	9	189	179.6	10	0	1	1	148	392	0	10	8
ORTHOMCL11209	174.66666666666666	38.666666666666664	6	6	136	107.5	6	0	3	19	33	44	0	47	47	27	6	4	109	101.0	6	0	0	19	33	41	0	21	21
ORTHOMCL9612	478.66666666666663	237.66666666666666	7	7	241	122.14285714285714	7	0	7	0	42	88	0	179	179	108	5	5	133	101.71428571428571	7	0	2	0	39	84	0	74	74
ORTHOMCL2234	218.66666666666666	19.666666666666668	17	17	199	137.0	17	0	16	2	128	214	0	64	62	63	16	14	136	132.47058823529412	17	0	1	2	127	211	0	1	0
ORTHOMCL3221	776.6666666666667	268.6666666666667	16	16	508	259.1875	16	0	16	5	240	481	0	287	262	266	16	15	242	237.375	16	0	0	5	235	469	0	26	1
ORTHOMCL14462	315.6666666666667	57.666666666666664	4	4	258	247.25	4	0	0	18	24	71	0	19	19	6	4	4	252	245.25	4	0	0	18	24	71	0	13	13
ORTHOMCL11644	296.6666666666667	116.66666666666667	5	5	180	135.6	5	0	1	2	22	64	0	37	37	27	4	4	153	127.0	5	0	1	2	22	62	0	13	13
ORTHOMCL11094	512.6666666666666	50.666666666666664	6	6	462	282.5	6	0	5	17	106	160	0	203	203	191	5	5	271	247.83333333333334	6	0	1	17	105	158	0	16	16
ORTHOMCL14144	234.66666666666669	76.66666666666667	4	4	158	105.0	4	0	3	15	19	22	0	72	72	68	4	4	90	86.25	4	0	0	15	18	21	0	6	6
ORTHOMCL3427	474.6666666666667	299.6666666666667	16	16	175	80.75	16	0	16	0	78	142	0	130	120	91	12	12	84	71.25	16	0	4	0	72	130	0	39	30
ORTHOMCL4317	501.66666666666663	158.66666666666666	15	15	343	197.13333333333333	15	0	15	0	178	428	0	157	157	158	15	12	185	177.73333333333332	15	0	0	0	171	405	0	7	7
ORTHOMCL12379	486.66666666666663	189.66666666666666	5	5	297	148.8	5	0	4	4	16	92	0	190	190	177	4	4	120	109.2	5	0	1	4	14	87	0	18	18
ORTHOMCL28	707.6666666666666	82.66666666666667	74	74	625	363.94594594594594	72	1	74	0	358	571	0	468	253	272	72	15	353	342.5135135135135	72	1	2	0	340	540	0	200	0
ORTHOMCL3602	489.66666666666663	202.66666666666666	15	15	287	168.0	15	0	14	0	180	409	0	287	145	86	10	10	201	154.26666666666668	15	0	5	0	170	390	0	201	67
ORTHOMCL1177	343.6666666666667	107.66666666666667	20	20	236	169.0	20	0	19	2	165	339	0	69	69	78	20	16	158	156.3	20	0	0	2	156	318	0	0	0
ORTHOMCL3906	502.6666666666667	69.66666666666667	14	14	433	410.07142857142856	14	0	0	5	396	705	0	21	20	23	14	14	410	403.85714285714283	14	0	0	5	391	693	0	3	2
ORTHOMCL400	851.6666666666667	406.6666666666667	27	27	445	155.40740740740742	27	0	27	0	182	372	0	445	373	273	19	13	172	134.37037037037038	24	1	8	0	168	329	0	172	102
ORTHOMCL5094	388.6666666666667	103.66666666666667	14	14	285	151.92857142857142	14	0	14	1	148	209	0	176	146	133	11	8	152	139.78571428571428	14	0	3	1	145	203	0	46	16
ORTHOMCL4780	3634.6666666666665	2723.6666666666665	14	14	911	78.42857142857143	12	1	14	0	0	2	0	911	911	910	1	1	1	0.07142857142857142	1	1	13	0	0	0	0	1	1
ORTHOMCL13940	450.66666666666663	145.66666666666666	4	4	305	145.25	4	0	3	4	15	22	0	235	235	175	2	2	130	97.75	4	0	2	4	15	22	0	63	63
ORTHOMCL12787	548.6666666666666	114.66666666666667	5	5	434	394.8	5	0	0	30	113	264	0	37	37	35	5	5	399	385.2	5	0	0	30	113	262	0	4	4
ORTHOMCL15124	1159.6666666666667	343.6666666666667	4	4	816	578.0	4	0	2	10	14	52	0	190	190	124	3	3	692	544.25	4	0	1	10	14	52	0	70	70
ORTHOMCL9520	794.6666666666667	294.6666666666667	7	7	500	337.0	7	0	3	2	126	471	0	240	240	116	4	4	384	300.2857142857143	7	0	3	2	122	444	0	132	132
ORTHOMCL5255	2810.666666666667	1992.6666666666667	13	13	818	79.0	10	1	13	0	5	33	0	818	818	817	1	1	1	0.07692307692307693	1	1	12	0	0	0	0	1	1
ORTHOMCL6287	362.66666666666663	147.66666666666666	12	12	215	114.5	12	0	12	2	109	197	0	152	118	99	10	9	116	101.25	12	0	2	2	104	190	0	54	22
ORTHOMCL7105	290.66666666666663	134.66666666666666	10	10	156	75.5	10	0	10	1	54	111	0	94	92	96	10	8	60	57.5	10	0	0	1	48	98	0	3	2
ORTHOMCL2091	1597.6666666666667	350.6666666666667	16	16	1247	1084.5	16	0	3	5	1113	2016	0	536	87	94	14	14	1153	1063.8125	16	0	2	5	1095	1973	0	449	9
ORTHOMCL6095	569.6666666666667	359.6666666666667	12	12	210	59.25	12	0	12	1	44	75	0	164	164	167	12	12	43	41.666666666666664	12	0	0	1	40	69	0	1	1
ORTHOMCL1816	349.66666666666663	154.66666666666666	18	18	195	144.61111111111111	18	0	9	0	150	344	0	87	46	40	14	13	155	139.38888888888889	18	0	4	0	147	336	0	48	7
ORTHOMCL2833	929.6666666666667	338.6666666666667	16	16	591	323.625	16	0	16	0	333	606	0	464	241	254	13	12	337	290.25	16	0	3	0	315	567	0	219	7
ORTHOMCL882	890.6666666666667	257.6666666666667	21	21	633	384.7142857142857	21	0	20	0	423	827	0	450	283	203	16	11	430	366.5238095238095	21	0	5	0	413	807	0	250	89
ORTHOMCL2963	748.6666666666667	286.6666666666667	16	16	462	262.25	16	0	16	0	280	599	0	384	282	155	9	8	307	240.3125	16	0	7	0	266	569	0	231	132
ORTHOMCL10187	843.6666666666667	467.6666666666667	6	6	376	73.66666666666667	6	0	6	0	1	1	0	376	376	375	1	1	1	0.16666666666666666	1	1	5	0	0	0	0	1	1
ORTHOMCL12901	230.66666666666666	149.66666666666666	5	5	81	17.6	5	0	4	0	0	0	0	81	81	80	1	1	1	0.2	1	1	4	0	0	0	0	1	1
ORTHOMCL13177	504.6666666666667	126.66666666666667	5	5	378	316.4	5	0	2	8	63	283	0	86	86	80	5	5	298	291.8	5	0	0	7	63	280	0	10	10
ORTHOMCL5299	1593.6666666666667	334.6666666666667	13	13	1259	537.4615384615385	13	0	12	3	465	1015	0	807	771	754	12	12	505	463.46153846153845	13	0	1	3	450	975	0	66	34
ORTHOMCL2558	688.6666666666667	383.6666666666667	17	17	305	195.8235294117647	17	0	15	0	223	374	0	305	137	72	13	11	233	188.58823529411765	17	0	4	0	219	369	0	233	66
ORTHOMCL8692	484.6666666666667	94.66666666666667	8	8	390	331.375	6	1	5	18	228	438	0	92	92	94	8	7	296	293.375	6	1	0	18	224	428	0	3	3
ORTHOMCL8308	557.6666666666666	114.66666666666667	9	9	443	397.44444444444446	9	0	0	7	283	701	0	69	69	40	9	7	403	386.44444444444446	9	0	0	7	277	691	0	35	35
ORTHOMCL6004	837.6666666666667	340.6666666666667	12	12	497	279.25	12	0	10	0	266	622	0	395	381	146	7	7	351	254.41666666666666	12	0	5	0	258	589	0	249	235
ORTHOMCL2463	854.6666666666666	192.66666666666666	17	17	662	458.70588235294116	17	0	16	0	466	780	0	347	179	180	14	14	482	441.4117647058824	17	0	3	0	459	766	0	170	6
ORTHOMCL18	1707.6666666666665	1014.6666666666666	103	103	693	6.737864077669903	14	2	103	0	0	0	0	693	693	692	1	1	1	0.009708737864077669	1	1	102	0	0	0	0	1	1
ORTHOMCL10241	1205.6666666666667	480.6666666666667	5	5	725	175.6	5	0	4	0	6	22	0	681	681	686	4	4	39	30.6	5	0	1	0	6	22	0	1	1
